ticker,date,close,atr,c1,grav,grav_slope,grav_shift5atr,c2,volidx,volidx_slope,volidx_prev,c3,atr_pct,sd60_pct,vcp,vcp_slope,vcp_grade,c4,clock,theta,cycle,cyc_prog,cyc_days,c5,c5_days,hist,hist_prev,hist_trough,still_light,c6,dist_grav_pct,dist_grav_atr,lr_line,dist_lr_pct,dist_lr_atr,turnover20_m,data_warn,bar_src,lr_dir,struct,mk,inBox,bars,score,symbol_used,lists
Z,2026-09-24,28.14,1.54,False,33.0,-0.305,-0.56,False,63.9,-0.54,64.5,False,5.48,3.34,0.0,0.0,D 趨勢弱,True,8:49,264.6,跌,173.0,18,False,3.0,-0.455,-0.4064,-0.5012,False,False,-17.29,-3.16,30.95,-9.99,-1.82,123.6,,OHLC,↓,LH/LL,DT,False,268,1,Z,SubSector_R12
PNC,2026-09-24,223.34,4.58,False,239.97,-0.865,-1.03,False,92.2,-0.01,92.2,True,2.05,1.18,21.3,-0.7,C 基底修復,False,5:15,157.3,跌,37.0,8,False,3.0,-1.6299,-1.5008,-1.7313,False,False,-7.45,-3.63,246.96,-10.58,-5.16,398.7,,OHLC,↓,LH/LL,DT,False,268,1,PNC,SubSector_R12+Combined_R22+RateHike_R2_迴避
PVLA,2026-09-24,146.07,6.77,False,151.11,-0.266,-0.05,False,61.0,-0.48,61.5,False,4.64,4.79,58.2,-1.6,C 基底修復,False,3:51,115.3,跌,14.0,2,False,3.0,-0.6023,-0.1689,-1.7653,False,True,-3.45,-0.74,152.22,-4.21,-0.91,32.5,,OHLC,—,HH/HL,DT,True,268,1,PVLA,Combined_R22
MLM,2026-09-24,480.1,13.16,False,511.97,-2.585,-0.71,False,85.9,-0.35,86.2,True,2.74,1.86,5.3,-1.7,D 趨勢弱,False,3:31,105.5,跌,9.0,1,False,3.0,-0.6008,0.0688,-2.5192,False,False,-6.64,-2.42,517.07,-7.7,-2.81,428.8,,OHLC,↓,LH/LL,DT,False,268,1,MLM,SubSector_R12
OPEN,2026-09-24,2.53,0.17,False,3.15,-0.02,-0.75,True,53.5,0.32,53.2,False,6.65,4.44,10.0,0.0,D 趨勢弱,False,10:42,320.8,升,28.0,3,False,4.0,0.0041,0.0041,,False,False,-24.51,-3.69,2.76,-9.09,-1.37,87.4,,OHLC,—,LH/LL,DT,True,268,1,OPEN,SubSector_R12
ALEC,2026-09-24,1.92,0.18,False,2.2,-0.003,0.32,False,38.0,-1.03,39.0,False,9.2,6.29,5.0,-22.8,D 趨勢弱,True,7:11,215.6,跌,70.0,12,False,4.0,-0.0492,-0.0528,-0.0851,True,False,-14.81,-1.61,2.02,-5.21,-0.57,3.2,,OHLC,—,LH/LL,自然回檔,True,268,1,ALEC,SubSector_R12
JEF,2026-09-24,46.24,1.74,False,51.2,-0.291,-0.95,False,79.7,-0.35,80.0,True,3.77,2.03,11.5,-7.2,D 趨勢弱,False,5:52,176.2,跌,48.0,9,False,4.0,-0.5082,-0.5231,-0.6385,True,False,-10.72,-2.84,53.13,-14.9,-3.95,106.1,,OHLC,↓,LH/LL,DT,False,268,1,JEF,SubSector_R12
VOYA,2026-09-24,96.09,2.38,False,100.9,-0.051,-0.14,False,90.1,-0.18,90.3,True,2.48,1.24,51.3,-4.0,C 基底修復,False,5:40,170.0,跌,44.0,8,False,4.0,-0.8172,-0.691,-0.8172,False,False,-5.01,-2.02,104.19,-8.43,-3.4,123.4,,OHLC,↓,LH/LL,DT,False,268,1,VOYA,Combined_R22
TEL,2026-09-24,213.67,6.14,False,206.37,-0.101,-0.14,False,84.7,-0.16,84.9,True,2.87,1.96,35.7,-0.8,D 趨勢弱,False,11:47,353.7,升,47.0,5,False,5.0,1.1425,1.062,,False,False,3.41,1.19,,,,413.5,,OHLC,—,LH/LL,UT,False,268,1,TEL,AI_R13+SubSector_R12
WDC,2026-09-24,450.31,28.63,False,459.89,-0.079,0.07,False,51.1,-1.13,52.2,False,6.36,5.31,54.9,8.7,D 趨勢弱,False,11:00,330.0,升,33.0,4,False,5.0,4.1833,4.6224,,False,True,-2.13,-0.33,407.12,9.59,1.51,2922.0,,OHLC,—,HH/HL,自然回檔,True,268,1,WDC,AI_R13+SubSector_R12+Combined_R22
VCYT,2026-09-24,48.54,2.37,True,42.58,0.256,-0.1,False,60.5,-1.01,61.5,False,4.89,4.64,51.7,12.9,C 基底修復,False,10:39,319.7,升,28.0,4,False,5.0,0.8498,0.4567,,False,False,12.27,2.51,38.24,21.21,4.34,61.1,,OHLC,↑,HH/HL,UT,False,268,1,VCYT,Combined_R22
NTLA,2026-09-24,12.16,0.67,False,12.39,-0.012,0.12,False,60.5,-0.42,60.9,False,5.54,3.99,20.0,-8.2,D 趨勢弱,False,10:13,306.3,升,20.0,3,False,5.0,0.0191,0.0248,,False,True,-1.93,-0.35,12.69,-4.36,-0.79,48.4,,OHLC,—,LH/LL,DT,True,268,1,NTLA,SubSector_R12
ALB,2026-09-24,108.25,5.33,False,125.73,-0.688,-0.65,False,70.2,-1.17,71.4,False,4.92,2.67,8.5,-0.6,D 趨勢弱,True,8:49,264.6,跌,143.0,15,False,5.0,-1.1621,-1.0881,-2.7856,False,False,-16.14,-3.28,115.05,-6.28,-1.28,313.1,,OHLC,↓,LH/LL,DT,False,268,1,ALB,SubSector_R12
ARVN,2026-09-24,7.79,0.37,False,8.74,-0.06,-0.34,False,69.8,-0.48,70.3,False,4.77,2.9,0.3,-0.1,D 趨勢弱,True,8:49,264.6,跌,258.0,19,False,5.0,-0.1102,-0.1021,-0.1595,False,False,-12.14,-2.54,8.51,-9.24,-1.94,7.3,,OHLC,↓,LH/LL,DT,False,268,1,ARVN,SubSector_R12
CCJ,2026-09-24,88.12,3.61,False,97.6,-0.398,-0.37,False,74.5,-0.36,74.9,False,4.1,2.67,0.1,-4.2,D 趨勢弱,True,8:49,264.6,跌,107.0,17,False,5.0,-0.8924,-0.7488,-1.3342,False,False,-10.76,-2.62,94.59,-7.34,-1.79,277.5,,OHLC,↓,LH/LL,DT,False,268,1,CCJ,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_迴避
CRVS,2026-09-24,11.8,0.71,False,13.52,-0.115,-0.6,False,61.7,-2.99,64.7,False,6.05,3.23,14.3,-4.7,D 趨勢弱,True,8:49,264.6,跌,129.0,23,False,5.0,-0.1102,-0.0728,-0.2826,False,False,-14.56,-2.41,13.44,-13.9,-2.3,14.7,,OHLC,↓,LH/LL,DT,False,268,1,CRVS,SubSector_R12
DNLI,2026-09-24,20.47,0.86,False,22.22,-0.2,-1.29,False,71.6,-0.1,71.7,False,4.21,3.13,15.8,0.3,D 趨勢弱,True,8:49,264.6,跌,256.0,23,False,5.0,-0.0294,-0.0591,-0.3491,True,False,-8.54,-2.03,21.6,-5.52,-1.31,34.4,,OHLC,↓,LH/LL,自然回檔,False,268,1,DNLI,SubSector_R12
DNN,2026-09-24,2.63,0.16,False,3.23,-0.029,-0.44,False,58.8,-2.9,61.7,False,6.12,3.78,0.0,-10.1,D 趨勢弱,True,8:49,264.6,跌,143.0,17,False,5.0,-0.0508,-0.0437,-0.0783,False,False,-22.64,-3.7,2.93,-11.41,-1.86,73.5,,OHLC,↓,LH/LL,DT,False,268,1,DNN,SubSector_R12
FLR,2026-09-24,50.63,2.03,False,53.96,-0.061,0.04,False,70.8,-1.48,72.3,False,4.01,3.47,49.2,-16.9,C 基底修復,True,8:49,264.6,跌,140.0,11,False,5.0,-0.4494,-0.2562,-0.4494,False,False,-6.57,-1.64,56.0,-10.61,-2.65,125.8,,OHLC,—,LH/LL,自然回檔,False,268,1,FLR,SubSector_R12+Combined_R22
KGC,2026-09-24,24.42,1.33,False,29.63,-0.328,-0.04,False,63.2,-8.41,71.7,False,5.46,3.51,0.0,-21.4,D 趨勢弱,True,8:49,264.6,跌,179.0,17,False,5.0,-0.563,-0.3813,-0.5926,False,False,-21.32,-3.91,28.49,-16.67,-3.05,225.3,,OHLC,↓,LH/LL,DT,False,268,1,KGC,SubSector_R12
ORCL,2026-09-24,139.54,7.34,False,149.29,-0.899,-0.1,False,64.5,-2.06,66.6,False,5.26,3.45,11.4,-12.1,D 趨勢弱,True,8:49,264.6,跌,106.0,9,False,5.0,-1.2075,-0.8099,-1.3515,False,False,-6.99,-1.33,146.47,-4.97,-0.94,5024.1,,OHLC,↓,LH/LL,DT,False,268,1,ORCL,AI_R13+Combined_R22
SANA,2026-09-24,2.96,0.23,False,3.45,-0.022,-0.43,False,48.4,-0.98,49.4,False,7.66,4.7,0.0,-1.1,D 趨勢弱,True,8:49,264.6,跌,158.0,17,False,5.0,-0.0364,-0.0344,-0.1153,False,False,-16.48,-2.15,3.2,-8.11,-1.06,12.6,,OHLC,—,LH/LL,DT,True,268,1,SANA,SubSector_R12
UEC,2026-09-24,9.47,0.61,False,11.33,-0.094,-0.49,False,56.6,-1.65,58.3,False,6.44,3.93,0.0,0.0,D 趨勢弱,True,8:49,264.6,跌,149.0,16,False,5.0,-0.1706,-0.1625,-0.2877,False,False,-19.65,-3.05,10.33,-9.08,-1.41,96.7,,OHLC,↓,LH/LL,DT,False,268,1,UEC,SubSector_R12+RateHike_R2_迴避
USAR,2026-09-24,15.38,1.08,False,17.46,-0.107,-0.46,False,49.6,-0.17,49.8,False,7.0,5.04,0.0,-6.6,D 趨勢弱,True,8:45,262.3,跌,96.0,18,False,5.0,-0.0434,-0.0182,-0.3301,False,False,-13.51,-1.93,16.99,-10.47,-1.5,218.4,,OHLC,—,LH/LL,DT,True,268,1,USAR,SubSector_R12
SNDK,2026-09-24,1753.62,114.62,True,1624.14,12.19,0.77,False,42.1,-0.03,42.2,False,6.54,7.58,60.1,-1.6,E 延伸,False,12:05,2.3,升,51.0,5,False,5.0,16.6123,21.8396,,False,False,7.38,1.13,1568.87,10.54,1.61,17801.9,,OHLC,↑,HH/HL,自然回檔,False,268,1,SNDK,AI_R13+SubSector_R12
CDNS,2026-09-24,322.0,11.02,False,305.92,-0.204,-0.47,False,78.4,-0.38,78.8,True,3.42,2.61,26.3,11.7,C 基底修復,False,11:26,342.9,升,41.0,4,False,6.0,4.7094,3.0705,,False,False,4.99,1.46,347.55,-7.93,-2.32,799.4,,OHLC,↓,LH/LL,自然反彈,False,268,1,CDNS,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_受惠
OUST,2026-09-24,41.37,2.6,False,38.71,-0.201,-0.52,True,46.3,1.48,44.8,False,6.29,6.63,53.3,-2.8,D 趨勢弱,False,11:17,338.6,升,38.0,5,False,6.0,0.9198,0.7532,,False,False,6.44,1.02,39.38,4.81,0.76,73.5,,OHLC,↑,HH/HL,UT,False,268,1,OUST,Combined_R22
BIRK,2026-09-24,31.79,1.26,False,35.25,-0.119,-0.61,True,74.3,0.99,73.3,False,3.96,2.85,15.1,1.1,D 趨勢弱,False,11:03,331.3,升,34.0,4,False,6.0,0.28,0.2152,,False,False,-10.89,-2.75,29.93,5.85,1.48,71.4,,OHLC,—,HH/HL,自然反彈,False,268,1,BIRK,Combined_R22
MPWR,2026-09-24,1335.55,53.53,False,1267.36,-3.549,-0.2,True,71.1,0.33,70.8,False,4.01,3.41,53.5,1.6,C 基底修復,False,10:50,324.8,升,30.0,4,False,6.0,24.1452,23.3327,,False,False,5.11,1.27,1380.62,-3.37,-0.84,924.1,,OHLC,—,LH/LL,自然回檔,False,268,1,MPWR,SubSector_R12+Combined_R22
ALLO,2026-09-24,1.67,0.1,False,1.9,-0.017,-0.75,False,59.8,-0.02,59.8,False,6.04,3.64,9.3,0.0,D 趨勢弱,True,8:49,264.6,跌,205.0,19,False,6.0,-0.0135,-0.0164,-0.0389,True,False,-13.62,-2.26,1.73,-3.59,-0.59,10.2,,OHLC,—,LH/LL,DT,True,268,1,ALLO,SubSector_R12
KNSA,2026-09-24,75.34,2.66,False,78.19,-0.077,-0.03,False,72.3,-0.06,72.4,False,3.53,3.66,59.8,-12.5,C 基底修復,True,8:49,264.6,跌,247.0,30,False,6.0,-0.4766,-0.3939,-0.8782,False,False,-3.78,-1.07,79.33,-5.3,-1.5,42.0,,OHLC,—,LH/LL,DT,True,268,1,KNSA,Combined_R22
OWL,2026-09-24,9.25,0.41,False,11.15,-0.174,-1.03,False,72.5,-1.72,74.3,False,4.41,2.74,10.5,-0.9,D 趨勢弱,True,8:49,264.6,跌,179.0,26,False,6.0,-0.1814,-0.1743,-0.2417,False,False,-20.58,-4.67,11.84,-28.0,-6.35,220.2,,OHLC,↓,LH/LL,DT,False,268,1,OWL,SubSector_R12
RCUS,2026-09-24,25.06,1.38,False,27.51,-0.129,-0.36,False,65.5,-2.77,68.2,False,5.49,3.02,36.0,-7.9,D 趨勢弱,True,8:49,264.6,跌,133.0,18,False,6.0,-0.0934,-0.0771,-0.7392,False,False,-9.76,-1.78,26.87,-7.22,-1.32,45.0,,OHLC,↓,LH/LL,自然回檔,False,268,1,RCUS,Combined_R22
TSEM,2026-09-24,217.28,13.7,False,221.63,-1.71,-0.28,False,49.9,-1.56,51.5,False,6.31,5.65,45.9,-5.4,D 趨勢弱,False,1:39,49.4,升,77.0,6,False,6.0,3.0458,4.0394,,False,True,-2.0,-0.32,222.34,-2.33,-0.37,409.0,,OHLC,↓,LH/LL,DT,False,268,1,TSEM,AI_R13
FN,2026-09-24,398.36,22.77,False,439.9,-4.466,-0.83,True,54.7,1.0,53.7,False,5.72,5.1,17.8,-2.7,D 趨勢弱,False,1:22,40.9,升,73.0,5,False,6.0,4.15,3.8888,,False,False,-10.43,-1.82,392.68,1.43,0.25,318.9,,OHLC,—,LH/LL,UT,True,268,1,FN,AI_R13+Combined_R22
AAOI,2026-09-24,101.03,8.42,False,116.8,-1.372,-0.78,True,36.2,0.49,35.7,False,8.33,7.8,34.3,-4.6,D 趨勢弱,False,12:22,11.1,升,56.0,4,False,6.0,0.6796,0.7721,,False,False,-15.61,-1.87,105.36,-4.29,-0.51,691.5,,OHLC,—,LH/LL,DT,True,268,1,AAOI,SubSector_R12+Combined_R22
LWLG,2026-09-24,5.28,0.37,False,5.72,-0.117,-1.33,True,45.0,0.7,44.3,False,7.09,6.18,20.1,-2.1,D 趨勢弱,False,12:00,0.0,升,50.0,6,False,6.0,0.1016,0.1015,,False,False,-8.28,-1.17,5.52,-4.55,-0.64,13.4,,OHLC,↓,LH/LL,自然回檔,False,268,1,LWLG,AI_R13
BRKR,2026-09-24,64.0,3.14,True,58.23,0.154,0.37,False,60.7,-0.38,61.1,False,4.9,4.59,66.3,-2.8,E 延伸,False,1:12,36.0,升,70.0,7,False,7.0,0.6879,0.5311,,False,False,9.02,1.84,59.67,6.77,1.38,130.8,,OHLC,↑,HH/HL,UT,False,268,1,BRKR,Combined_R22
ANET,2026-09-24,205.7,7.97,False,195.8,-0.606,0.1,True,71.9,0.38,71.5,False,3.88,3.4,75.2,1.3,B 上升結構,False,12:42,20.8,升,62.0,5,False,7.0,0.8952,0.8443,,False,False,4.81,1.24,187.81,8.7,2.24,941.1,,OHLC,↑,HH/HL,UT,False,268,1,ANET,AI_R13+SubSector_R12+Combined_R22
CHWY,2026-09-24,18.32,1.03,False,21.83,-0.179,-0.7,False,64.7,-0.24,65.0,False,5.6,3.06,0.0,0.0,D 趨勢弱,True,8:49,264.6,跌,184.0,20,False,8.0,-0.3968,-0.3649,-0.4337,False,False,-19.18,-3.42,21.35,-16.54,-2.95,223.9,,OHLC,↓,LH/LL,DT,False,268,1,CHWY,SubSector_R12
RHI,2026-09-24,35.79,1.61,False,41.49,-0.171,-0.44,False,66.2,-1.81,68.0,False,4.49,3.88,42.1,-3.0,D 趨勢弱,True,8:49,264.6,跌,267.0,21,False,8.0,-0.4186,-0.4081,-1.0764,False,False,-15.91,-3.55,37.99,-6.15,-1.37,70.7,,OHLC,↓,LH/LL,DT,False,268,1,RHI,SubSector_R12
CSTL,2026-09-24,35.19,1.54,True,33.48,0.127,0.49,False,70.6,-0.17,70.8,False,4.37,3.14,61.3,-5.1,B 上升結構,False,4:16,128.2,跌,21.0,3,False,8.0,-0.0792,-0.0646,-0.4239,False,False,4.86,1.11,36.85,-4.72,-1.08,11.3,,OHLC,—,LH/LL,自然回檔,False,268,1,CSTL,MP_R21_差一項
ILMN,2026-09-24,273.9,11.45,True,229.2,1.975,1.57,False,72.6,-1.29,73.9,False,4.18,2.96,65.0,-0.6,E 延伸,False,12:52,25.9,升,64.0,7,False,8.0,4.7497,3.4566,,False,False,16.32,3.91,238.82,12.81,3.06,888.3,,OHLC,↑,HH/HL,UT,False,268,1,ILMN,SubSector_R12
NCLH,2026-09-24,14.19,0.6,False,15.75,-0.121,-1.35,True,73.2,0.21,73.0,False,4.21,2.81,0.0,0.0,D 趨勢弱,False,10:22,310.8,升,23.0,3,False,9.0,0.056,0.0354,,False,False,-11.02,-2.62,15.03,-5.92,-1.4,260.0,,OHLC,—,LH/LL,DT,True,268,1,NCLH,SubSector_R12
BDSX,2026-09-24,29.4,1.94,True,26.79,0.179,0.47,False,52.0,-0.3,52.3,False,6.61,4.84,82.9,10.5,B 上升結構,False,10:03,301.3,升,17.0,2,False,9.0,0.0353,0.0197,,False,False,8.89,1.34,28.15,4.25,0.64,2.3,,OHLC,↑,HH/HL,UT,False,268,1,BDSX,MP_R21_差一項
EPAM,2026-09-24,106.99,4.99,True,112.42,0.319,0.76,False,66.8,-1.31,68.1,False,4.66,3.59,35.7,-3.3,D 趨勢弱,False,5:52,175.9,跌,48.0,7,False,9.0,-1.8551,-1.5627,-1.8551,False,False,-5.07,-1.09,,,,130.4,,OHLC,—,HH/HL,DT,False,268,1,EPAM,SubSector_R12
KARO,2026-09-24,62.01,2.35,False,64.52,-0.065,0.13,False,77.3,-2.52,79.8,True,3.79,2.45,57.7,-7.5,C 基底修復,False,5:00,150.0,跌,33.0,4,False,9.0,-0.5334,-0.3469,-0.73,False,False,-4.05,-1.07,64.12,-3.4,-0.9,4.6,,OHLC,↓,LH/LL,DT,False,268,1,KARO,Combined_R22
W,2026-09-24,97.67,5.04,False,101.61,-0.205,-0.12,False,58.5,-0.16,58.6,False,5.16,4.81,48.9,-15.7,C 基底修復,False,3:24,102.2,跌,7.0,1,False,9.0,-0.3237,0.0555,-1.6216,False,True,-4.04,-0.78,97.45,0.23,0.04,244.7,,OHLC,—,HH/HL,自然回檔,True,268,1,W,SubSector_R12
TWST,2026-09-24,184.03,11.32,True,144.26,2.689,0.92,False,50.4,-0.46,50.9,False,6.15,5.68,65.0,0.6,E 延伸,False,11:18,339.1,升,38.0,6,False,10.0,3.3416,2.2125,,False,False,21.61,3.51,158.5,13.87,2.25,281.2,,OHLC,↑,HH/HL,UT,False,268,1,TWST,MP_R21_差一項
LCID,2026-09-24,4.15,0.33,False,4.79,-0.046,-0.95,True,39.6,0.84,38.7,False,8.07,6.87,10.0,0.0,D 趨勢弱,False,10:38,319.2,升,27.0,5,False,10.0,0.0579,0.0547,,False,False,-15.54,-1.93,4.28,-3.13,-0.39,54.8,,OHLC,—,LH/LL,次級回檔,True,268,1,LCID,SubSector_R12
EXR,2026-09-24,132.23,2.62,False,139.68,-0.412,-0.94,False,92.1,-0.09,92.2,True,1.99,1.27,18.5,-1.2,D 趨勢弱,False,4:27,133.6,跌,24.0,3,False,10.0,-0.3129,-0.177,-0.8188,False,False,-5.63,-2.84,139.4,-5.42,-2.73,208.4,,OHLC,↓,LH/LL,DT,False,268,1,EXR,SubSector_R12
GL,2026-09-24,167.32,3.48,False,173.43,-0.497,-0.75,False,90.9,-0.03,90.9,True,2.08,1.46,51.9,-1.0,C 基底修復,False,3:47,113.4,跌,13.0,2,False,10.0,-0.2879,-0.1198,-1.6899,False,False,-3.65,-1.75,176.22,-5.32,-2.55,69.6,,OHLC,↓,LH/LL,DT,False,268,1,GL,Combined_R22
MNST,2026-09-24,42.67,0.99,False,45.39,-0.083,-0.36,False,89.3,-0.89,90.2,True,2.33,1.55,45.3,-4.9,D 趨勢弱,False,3:30,105.0,跌,8.0,1,False,10.0,-0.0051,0.0784,-0.4621,False,False,-6.38,-2.74,44.71,-4.78,-2.05,425.8,,OHLC,—,LH/LL,DT,True,268,1,MNST,SubSector_R12
ONON,2026-09-24,30.46,1.25,False,29.05,-0.073,-0.76,True,69.2,0.46,68.8,False,4.1,3.68,9.3,-3.5,D 趨勢弱,False,2:03,61.6,升,84.0,10,False,10.0,0.6341,0.5446,,False,False,4.62,1.13,27.47,9.82,2.4,308.0,,OHLC,—,LH/LL,UT,False,268,1,ONON,SubSector_R12
DDOG,2026-09-24,256.92,12.11,False,232.35,-0.046,-0.11,True,63.0,0.8,62.2,False,4.71,4.31,67.2,-2.0,E 延伸,False,1:42,50.9,升,78.0,9,False,11.0,4.5395,4.0964,,False,False,9.56,2.03,229.92,10.51,2.23,833.9,,OHLC,↑,HH/HL,UT,False,268,1,DDOG,SubSector_R12+Combined_R22
PPHC,2026-09-24,11.44,0.89,False,11.99,-0.023,0.91,False,48.8,-0.92,49.7,False,7.81,4.44,42.6,0.2,C 基底修復,False,3:45,112.5,跌,12.0,1,False,12.0,-0.046,0.0043,-0.1189,False,True,-4.77,-0.61,11.78,-2.97,-0.38,3.6,,OHLC,—,HH/HL,DT,False,166,1,PPHC,MP_R21_差一項
ADPT,2026-09-24,29.57,1.23,True,26.19,0.187,0.57,False,71.1,-0.3,71.4,False,4.17,3.26,67.4,-2.0,E 延伸,False,1:48,54.0,升,80.0,7,False,12.0,0.311,0.2535,,False,False,11.42,2.74,27.86,5.78,1.39,59.4,,OHLC,↑,HH/HL,UT,False,268,1,ADPT,Combined_R22
HPE,2026-09-24,63.52,3.57,True,55.98,0.169,0.3,False,59.2,-0.29,59.5,False,5.61,4.19,65.0,0.0,E 延伸,False,1:08,33.9,升,69.0,12,False,12.0,0.5605,0.5148,,False,False,11.86,2.11,55.41,12.77,2.27,1588.1,,OHLC,↑,HH/HL,UT,False,268,1,HPE,AI_R13+Combined_R22
PANW,2026-09-24,389.92,18.19,False,360.74,-0.037,0.04,True,65.9,0.8,65.1,False,4.66,3.76,63.5,-2.9,E 延伸,False,12:28,13.8,升,58.0,8,False,12.0,3.8828,3.6374,,False,False,7.48,1.6,363.58,6.76,1.45,2609.7,,OHLC,↑,HH/HL,UT,False,268,1,PANW,AI_R13+SubSector_R12+Combined_R22
LPTH,2026-09-24,10.06,0.85,False,11.21,-0.112,-0.43,True,38.3,1.65,36.6,False,8.44,6.93,9.1,-0.0,D 趨勢弱,False,12:29,14.7,升,58.0,4,False,13.0,0.1088,0.087,,False,False,-11.4,-1.35,10.11,-0.5,-0.06,37.5,,OHLC,—,LH/LL,次級反彈,True,268,1,LPTH,AI_R13
KTOS,2026-09-24,47.02,2.5,False,51.57,-0.613,-1.08,True,63.4,0.81,62.6,False,5.31,3.63,4.3,2.3,D 趨勢弱,False,11:05,332.6,升,35.0,4,False,14.0,0.0593,0.0076,,False,False,-9.67,-1.82,48.59,-3.34,-0.63,176.4,,OHLC,—,LH/LL,DT,True,268,1,KTOS,SubSector_R12
ENPH,2026-09-24,32.82,1.89,False,36.66,-0.353,-0.7,True,61.4,0.26,61.1,False,5.76,3.59,2.9,-1.1,D 趨勢弱,False,4:52,146.2,跌,31.0,5,False,14.0,-0.2305,-0.1764,-0.4107,False,False,-11.7,-2.03,,,,163.3,,OHLC,—,HH/HL,DT,False,268,1,ENPH,SubSector_R12
ARM,2026-09-24,306.34,18.95,True,270.96,2.817,0.76,False,51.6,-3.4,55.0,False,6.19,5.35,50.0,-0.4,E 延伸,False,2:49,84.6,升,99.0,14,False,14.0,9.2876,10.8626,,False,False,11.55,1.87,239.01,21.98,3.55,1441.6,,OHLC,↑,HH/HL,自然回檔,False,268,1,ARM,AI_R13+SubSector_R12+Combined_R22
FORM,2026-09-24,129.04,7.29,False,113.29,-0.116,0.13,True,49.3,0.27,49.0,False,5.65,6.47,47.3,-1.8,E 延伸,False,2:49,84.6,升,101.0,12,False,14.0,3.0738,2.9848,,False,False,12.2,2.16,112.47,12.84,2.27,127.4,,OHLC,↑,HH/HL,UT,False,268,1,FORM,AI_R13
RMBS,2026-09-24,104.55,5.12,True,90.71,0.042,0.1,False,61.7,-0.15,61.9,False,4.89,4.38,17.0,4.7,E 延伸,False,2:49,84.6,升,149.0,13,False,14.0,2.9804,2.7892,,False,False,13.24,2.71,,,,249.9,,OHLC,—,LH/LL,UT,False,268,1,RMBS,AI_R13
BIDU,2026-09-24,88.08,2.85,False,93.64,-0.41,-0.66,False,78.6,-0.39,79.0,True,3.24,2.77,19.3,-3.1,D 趨勢弱,False,11:34,347.1,升,43.0,6,False,,0.244,0.3839,,False,False,-6.32,-1.95,92.43,-4.94,-1.53,245.2,,OHLC,↓,LH/LL,DT,False,268,1,BIDU,AI_R13
MTZ,2026-09-24,211.95,13.05,False,245.21,-2.048,-0.69,True,54.6,0.36,54.3,False,6.16,4.66,1.1,0.5,D 趨勢弱,False,11:11,335.5,升,36.0,4,False,,1.0099,1.1915,,False,False,-15.69,-2.55,222.9,-5.17,-0.84,343.8,,OHLC,↓,LH/LL,DT,False,268,1,MTZ,SubSector_R12
NRG,2026-09-24,97.85,4.4,False,111.61,-0.717,-0.74,False,67.8,-0.23,68.1,False,4.49,3.56,1.1,-4.0,D 趨勢弱,True,6:28,193.9,跌,58.0,7,False,,-0.7552,-0.5874,-1.8245,False,False,-14.06,-3.13,116.14,-18.69,-4.16,299.7,,OHLC,↓,LH/LL,DT,False,268,1,NRG,AI_R13+SubSector_R12
DK,2026-09-24,66.91,4.44,False,73.23,-0.342,0.49,False,57.1,-3.59,60.6,False,6.63,3.65,58.2,-8.8,C 基底修復,True,6:19,189.3,跌,55.0,4,False,,-1.2205,-0.7121,-1.3322,False,False,-9.45,-1.42,71.47,-6.82,-1.03,197.6,,OHLC,↓,LH/LL,DT,False,268,1,DK,MP_R21_差一項
FLUT,2026-09-24,81.89,4.34,False,96.6,-0.503,-0.31,False,65.4,-1.96,67.4,False,5.3,3.23,0.0,0.0,D 趨勢弱,True,6:06,182.8,跌,52.0,7,False,,-1.6946,-1.4495,-1.6946,False,False,-17.96,-3.39,88.62,-8.22,-1.55,287.1,,OHLC,↓,LH/LL,DT,False,268,1,FLUT,SubSector_R12
OSCR,2026-09-24,28.87,1.85,True,31.56,0.018,0.51,False,57.6,-2.48,60.1,False,6.42,3.72,50.8,-5.8,C 基底修復,False,5:42,170.9,跌,45.0,5,False,,-0.3907,-0.2562,-0.445,False,False,-9.31,-1.45,,,,176.2,,OHLC,—,HH/HL,DT,False,268,1,OSCR,SubSector_R12
IRD,2026-09-24,4.87,0.47,False,5.48,-0.004,0.01,True,38.5,0.74,37.8,False,9.65,5.65,43.6,-0.5,E 延伸,False,4:36,138.0,跌,27.0,3,False,,-0.0912,-0.0674,-0.0912,False,False,-12.58,-1.3,4.34,10.88,1.13,28.4,,OHLC,↑,HH/HL,自然回檔,False,268,1,IRD,MP_R21
TITN,2026-09-24,23.48,1.27,True,21.73,0.103,0.38,False,58.3,-0.75,59.1,False,5.41,4.59,60.6,-3.0,E 延伸,False,4:31,135.5,跌,25.0,3,False,,-0.1136,-0.0429,-0.1241,False,False,7.44,1.37,23.72,-1.02,-0.19,7.7,,OHLC,—,HH/HL,自然回檔,True,268,1,TITN,MP_R21_差一項
CGNX,2026-09-24,57.7,2.17,False,61.2,-0.144,-0.63,True,73.8,1.03,72.8,False,3.76,3.15,49.0,-3.9,C 基底修復,False,4:05,122.4,跌,18.0,2,False,,-0.2421,-0.1369,-0.7098,False,False,-6.07,-1.61,61.99,-7.44,-1.98,89.8,,OHLC,↓,LH/LL,DT,False,268,1,CGNX,Combined_R22
