ticker,date,close,atr,c1,grav,grav_slope,grav_shift5atr,c2,volidx,volidx_slope,volidx_prev,c3,atr_pct,sd60_pct,vcp,vcp_slope,vcp_grade,c4,clock,theta,cycle,cyc_prog,cyc_days,c5,c5_days,hist,hist_prev,hist_trough,still_light,c6,dist_grav_pct,dist_grav_atr,lr_line,dist_lr_pct,dist_lr_atr,turnover20_m,bar_src,lr_dir,struct,mk,inBox,bars,score,symbol_used,lists
BRK-A,2026-09-21,752180.0,9327.33,False,763053.14,-648.626,-0.07,False,96.2,-0.17,96.4,True,1.24,0.92,41.9,-15.5,C 基底修復,False,3:32,105.8,跌,9.0,1,False,12.0,-441.4888,743.9003,-4360.1343,False,True,-1.45,-1.17,752464.0,-0.04,-0.03,165.5,OHLC,↑,HH/HL,自然回檔,False,265,2,BRK/A,10MA_R20
WSFS,2026-09-21,77.79,1.38,False,79.5,-0.124,-0.37,False,93.8,-0.08,93.9,True,1.78,1.06,52.4,-8.0,C 基底修復,False,3:24,102.2,跌,7.0,1,False,12.0,-0.086,0.0232,-0.5511,False,True,-2.19,-1.23,81.26,-4.46,-2.51,28.2,OHLC,↓,LH/LL,DT,False,265,2,WSFS,Combined_R22
AMKR,2026-09-21,52.19,2.96,False,50.56,-0.079,-0.29,True,49.8,1.4,48.4,False,5.67,6.33,38.1,-0.6,D 趨勢弱,False,2:49,84.6,升,154.0,11,False,12.0,0.7167,0.489,,False,True,3.11,0.55,49.53,5.1,0.9,229.4,OHLC,—,HH/HL,自然反彈,False,265,2,AMKR,AI_R13
DELL,2026-09-21,575.31,32.65,True,502.83,3.479,0.65,True,55.0,1.04,53.9,False,5.68,5.07,63.7,0.7,E 延伸,False,2:49,84.6,升,108.0,12,False,12.0,5.554,6.3664,,False,False,12.6,2.22,,,,5991.6,OHLC,—,LH/LL,自然回檔,False,265,2,DELL,AI_R13+SubSector_R12+Combined_R22
IREN,2026-09-21,47.23,3.1,True,42.3,0.225,0.24,True,44.0,0.78,43.2,False,6.57,7.0,45.0,-0.8,D 趨勢弱,False,2:49,84.6,升,126.0,11,False,12.0,0.479,0.3501,,False,False,10.44,1.59,42.0,11.07,1.69,1927.6,OHLC,↑,HH/HL,UT,False,265,2,IREN,AI_R13+SubSector_R12+Combined_R22
SNX,2026-09-21,279.59,8.25,True,260.01,1.164,0.33,False,82.9,-0.47,83.4,True,2.95,2.23,64.9,-2.4,E 延伸,False,2:49,84.6,升,109.0,12,False,12.0,1.6286,0.7652,,False,False,7.0,2.37,260.5,6.83,2.31,184.1,OHLC,↑,HH/HL,UT,False,265,2,SNX,Combined_R22
SYM,2026-09-21,43.96,1.95,True,41.7,0.114,-0.04,True,66.7,0.75,66.0,False,4.43,3.84,19.0,4.3,D 趨勢弱,False,2:33,76.7,升,93.0,11,False,12.0,0.291,0.254,,False,False,5.14,1.16,41.89,4.71,1.06,74.4,OHLC,↑,HH/HL,自然反彈,False,265,2,SYM,AI_R13+SubSector_R12
PRIM,2026-09-21,76.91,3.39,False,77.03,-0.165,-0.55,True,68.5,0.8,67.7,False,4.4,3.52,12.1,0.6,D 趨勢弱,False,1:45,52.7,升,79.0,11,False,12.0,0.827,0.8394,,False,True,-0.16,-0.04,71.41,7.15,1.62,96.7,OHLC,↑,HH/HL,UT,False,265,2,PRIM,SubSector_R12
HST,2026-09-21,22.31,0.44,False,22.45,-0.046,-1.18,False,90.6,-0.02,90.7,True,1.96,1.64,45.7,4.7,C 基底修復,False,1:05,32.6,升,68.0,8,False,12.0,0.0584,0.0289,,False,True,-0.62,-0.32,21.83,2.15,1.1,181.9,OHLC,—,HH/HL,自然反彈,True,265,2,HST,Combined_R22
MTZ,2026-09-21,222.9,13.76,False,250.05,-1.632,-0.76,True,54.0,1.18,52.8,False,6.17,4.81,1.2,0.1,D 趨勢弱,True,9:33,286.4,升,9.0,1,False,13.0,0.5927,-0.0729,,False,False,-12.18,-1.97,235.0,-5.43,-0.88,356.7,OHLC,↓,LH/LL,自然反彈,False,265,2,MTZ,SubSector_R12
HPQ,2026-09-21,32.95,1.67,True,31.48,0.143,0.59,False,66.9,-2.06,68.9,False,5.08,3.17,55.6,-0.0,B 上升結構,False,3:27,103.6,跌,8.0,1,False,13.0,-0.0193,0.1001,-0.2105,False,True,4.47,0.88,32.7,0.76,0.15,603.4,OHLC,↑,HH/HL,次級回檔,False,265,2,HPQ,10MA_R20
NXT,2026-09-21,83.15,4.58,False,87.27,-0.663,-0.79,True,61.0,1.04,59.9,False,5.51,3.93,21.4,7.4,D 趨勢弱,False,2:39,79.4,升,94.0,10,False,13.0,0.6023,0.4027,,False,True,-4.96,-0.9,83.36,-0.25,-0.05,176.5,OHLC,—,LH/LL,次級反彈,True,265,2,NXT,SubSector_R12
SWKS,2026-09-21,88.74,4.85,True,76.26,0.394,1.06,True,61.7,0.53,61.2,False,5.46,3.81,54.8,-0.4,E 延伸,False,2:37,78.6,升,94.0,13,False,14.0,1.3443,1.6027,,False,False,14.07,2.58,92.3,-4.01,-0.73,723.4,OHLC,—,LH/LL,自然回檔,False,265,2,SWKS,10MA_R20
PWR,2026-09-21,642.61,24.09,False,642.2,-0.819,-0.36,True,73.5,0.59,72.9,False,3.75,3.21,65.7,14.1,C 基底修復,False,1:33,46.6,升,76.0,9,False,14.0,2.9899,1.8894,,False,True,0.06,0.02,621.83,3.23,0.86,607.8,OHLC,—,LH/LL,UT,True,265,2,PWR,AI_R13+SubSector_R12+Combined_R22
TSLA,2026-09-21,375.3,13.27,True,355.5,1.598,0.49,True,72.7,0.36,72.3,False,3.53,3.59,17.6,-3.6,C 基底修復,False,10:54,326.8,升,32.0,3,False,,0.8218,0.1733,,False,False,5.28,1.49,356.09,5.12,1.45,14765.6,OHLC,—,HH/HL,自然反彈,True,265,2,TSLA,AI_R13+SubSector_R12+Combined_R22+10MA_R20
ASX,2026-09-21,43.73,1.78,True,38.52,0.198,0.38,True,66.3,0.25,66.1,False,4.07,4.28,63.2,2.8,E 延伸,False,10:16,308.2,升,21.0,3,False,,0.4813,0.2581,,False,False,11.92,2.93,37.08,15.21,3.74,294.5,OHLC,↑,HH/HL,UT,False,265,2,ASX,AI_R13
SBAC,2026-09-21,176.28,5.02,False,184.24,-0.211,0.03,False,85.0,-0.11,85.1,True,2.85,1.92,15.2,-0.6,D 趨勢弱,True,7:25,222.4,跌,74.0,8,False,,-1.2245,-1.0448,-1.2245,False,False,-4.52,-1.59,191.52,-8.65,-3.04,161.8,OHLC,↓,LH/LL,自然回檔,False,265,2,SBAC,SubSector_R12
FRT,2026-09-21,110.63,1.73,False,115.75,-0.594,-1.24,False,95.1,-0.13,95.2,True,1.57,0.92,24.1,0.3,D 趨勢弱,True,7:16,218.0,跌,71.0,8,False,,-0.421,-0.3909,-1.0732,False,False,-4.62,-2.95,118.33,-6.96,-4.44,84.6,OHLC,↓,LH/LL,DT,False,265,2,FRT,SubSector_R12
AMR,2026-09-21,175.49,10.78,True,198.58,0.851,0.61,True,59.8,1.56,58.3,False,6.14,3.53,6.0,0.4,C 基底修復,False,5:40,170.0,跌,44.0,8,False,,-7.6699,-7.5836,-7.6699,False,False,-13.16,-2.14,,,,60.7,OHLC,—,HH/HL,DT,False,265,2,AMR,SubSector_R12
BG,2026-09-21,112.61,4.57,True,117.23,0.144,0.41,False,77.0,-0.8,77.8,True,4.05,2.25,32.1,-13.6,C 基底修復,False,5:08,153.8,跌,35.0,4,False,,-0.9178,-0.5188,-1.4504,False,False,-4.1,-1.01,109.82,2.48,0.61,225.6,OHLC,—,HH/HL,DT,False,265,2,BG,SubSector_R12
CVS,2026-09-21,87.6,2.3,False,93.73,-0.386,-0.95,True,87.7,0.25,87.5,True,2.62,1.6,32.3,-12.4,C 基底修復,False,4:43,141.4,跌,29.0,3,False,,-0.5913,-0.4104,-1.7679,False,False,-7.0,-2.67,,,,597.7,OHLC,—,HH/HL,DT,False,265,2,CVS,SubSector_R12
LEA,2026-09-21,120.22,3.64,False,124.99,-0.064,-0.11,True,81.6,0.6,81.0,True,3.03,2.41,21.7,-1.5,C 基底修復,False,4:31,135.5,跌,25.0,3,False,,-0.6548,-0.4795,-2.6767,False,False,-3.97,-1.31,,,,81.5,OHLC,—,HH/HL,DT,False,265,2,LEA,SubSector_R12
IBM,2026-09-21,231.93,7.46,False,235.69,-0.208,0.12,True,70.4,0.38,70.0,False,3.22,4.34,34.2,12.5,D 趨勢弱,False,3:45,112.7,跌,13.0,2,False,,-0.4071,-0.0138,-6.4153,False,True,-1.62,-0.5,229.1,1.22,0.38,1279.5,OHLC,↑,HH/HL,自然回檔,False,265,2,IBM,SubSector_R12+10MA_R20
DOCU,2026-09-21,68.57,2.78,True,64.98,0.302,0.79,True,71.3,0.64,70.7,False,4.06,3.32,47.4,0.9,B 上升結構,False,3:44,111.8,跌,12.0,1,False,,-0.0388,0.1174,-0.3793,False,False,5.23,1.29,64.64,5.73,1.41,262.4,OHLC,↑,HH/HL,自然回檔,False,265,2,DOCU,10MA_R20
MPC,2026-09-21,402.38,14.07,True,379.81,3.929,1.64,False,80.4,-3.35,83.8,True,3.5,2.16,64.5,-0.5,B 上升結構,False,3:32,106.2,跌,9.0,1,False,,-0.0362,1.4961,-3.4554,False,False,5.61,1.6,388.16,3.53,1.01,1184.3,OHLC,↑,HH/HL,自然回檔,False,265,2,MPC,SubSector_R12+RateHike_R2_受惠
AESI,2026-09-21,13.27,0.76,True,13.0,0.053,0.81,False,60.7,-0.38,61.1,False,5.72,3.77,39.9,-8.4,D 趨勢弱,False,3:32,105.8,跌,9.0,1,False,,-0.0172,0.0145,-0.3444,False,True,2.06,0.36,13.87,-4.52,-0.79,37.2,OHLC,—,HH/HL,次級回檔,True,265,2,AESI,10MA_R20
BRK-B,2026-09-21,502.01,6.62,False,508.09,-0.449,-0.1,False,95.9,-0.17,96.0,True,1.32,0.95,42.0,-15.3,C 基底修復,False,3:32,105.8,跌,9.0,1,False,,-0.2375,0.5372,-2.9348,False,True,-1.21,-0.92,501.12,0.18,0.13,2314.3,OHLC,↑,HH/HL,自然回檔,False,265,2,BRK/B,10MA_R20
STLD,2026-09-21,229.99,8.63,False,239.98,-0.779,-0.47,True,77.6,0.1,77.5,True,3.75,2.44,48.3,-5.1,C 基底修復,False,3:31,105.7,跌,9.0,1,False,,-0.1886,0.384,-4.7695,False,False,-4.35,-1.16,245.35,-6.68,-1.78,255.4,OHLC,↓,LH/LL,DT,False,265,2,STLD,SubSector_R12+RateHike_R2_受惠
RDVT,2026-09-21,75.5,2.79,True,72.39,0.278,0.61,True,75.0,0.41,74.6,False,3.7,2.99,76.2,1.0,B 上升結構,False,3:30,105.2,跌,8.0,1,False,,-0.1019,0.011,-1.2438,False,False,4.12,1.11,73.05,3.25,0.88,17.1,OHLC,↑,HH/HL,自然回檔,False,265,2,RDVT,10MA_R20
PARR,2026-09-21,82.0,4.51,True,80.03,0.668,0.51,False,60.2,-0.99,61.2,False,5.5,4.1,60.4,-7.8,B 上升結構,False,3:21,100.3,跌,6.0,1,False,,-0.0305,0.2229,-2.1783,False,True,2.4,0.44,81.7,0.37,0.07,76.3,OHLC,—,HH/HL,自然回檔,True,265,2,PARR,Combined_R22
APTV,2026-09-21,43.57,1.49,False,46.03,-0.158,-0.83,True,75.6,0.55,75.1,True,3.43,3.14,7.6,3.5,D 趨勢弱,False,2:49,84.6,升,243.0,14,False,,0.1255,0.1144,,False,False,-5.64,-1.65,45.69,-4.87,-1.42,231.5,OHLC,↓,LH/LL,DT,False,265,2,APTV,SubSector_R12
BE,2026-09-21,272.89,18.79,True,243.37,1.638,0.68,True,41.9,0.87,41.1,False,6.89,7.3,52.3,1.3,E 延伸,False,2:49,84.6,升,166.0,19,False,,2.9081,3.4593,,False,False,10.82,1.57,270.89,0.73,0.11,4548.0,OHLC,—,HH/HL,次級反彈,True,265,2,BE,AI_R13+Combined_R22
EBAY,2026-09-21,108.3,3.49,False,106.28,-0.116,0.16,False,82.5,-0.96,83.4,True,3.22,2.04,57.5,3.0,A 待突破,False,2:49,84.6,升,109.0,19,False,,0.783,1.0388,,False,True,1.87,0.58,103.41,4.52,1.4,567.6,OHLC,↑,HH/HL,自然回檔,False,265,2,EBAY,SubSector_R12
GFS,2026-09-21,48.57,2.25,False,47.36,-0.217,-0.51,True,65.6,1.16,64.4,False,4.63,3.87,24.5,-0.8,D 趨勢弱,False,2:49,84.6,升,587.0,33,False,,0.8239,0.6514,,False,True,2.48,0.54,42.15,13.22,2.86,197.4,OHLC,↑,HH/HL,UT,False,265,2,GFS,AI_R13+SubSector_R12
HSHP,2026-09-21,18.86,0.65,True,17.42,0.148,1.04,False,78.1,-1.03,79.2,True,3.42,2.68,63.5,-0.8,E 延伸,False,2:49,84.6,升,200.0,25,False,,0.082,0.1117,,False,False,7.66,2.24,17.95,4.83,1.41,8.6,OHLC,↑,HH/HL,自然回檔,False,265,2,HSHP,Combined_R22
INTG,2026-09-21,38.04,2.28,True,35.34,0.172,0.54,True,59.4,1.38,58.0,False,5.99,3.77,51.2,-2.4,E 延伸,False,2:49,84.6,升,257.0,30,False,,0.117,0.0984,,False,False,7.11,1.19,35.94,5.52,0.92,3.8,OHLC,—,HH/HL,UT,True,265,2,INTG,10MA_R20
IPGP,2026-09-21,77.75,3.63,False,78.04,-0.266,-0.63,True,65.3,0.94,64.4,False,4.67,3.87,20.5,-4.4,D 趨勢弱,False,2:49,84.6,升,144.0,16,False,,0.6878,0.636,,False,True,-0.38,-0.08,74.9,3.67,0.79,40.5,OHLC,—,HH/HL,次級反彈,True,265,2,IPGP,AI_R13
MARA,2026-09-21,13.28,0.93,True,11.07,0.113,0.25,True,46.2,0.31,45.9,False,7.0,5.96,40.0,1.3,E 延伸,False,2:49,84.6,升,284.0,22,False,,0.2105,0.1527,,False,False,16.68,2.38,11.43,13.93,1.99,647.6,OHLC,↑,HH/HL,UT,False,265,2,MARA,SubSector_R12
META,2026-09-21,741.25,25.95,True,617.46,10.504,0.91,False,75.3,-3.1,78.4,True,3.5,3.12,42.1,14.0,E 延伸,False,2:49,84.6,升,257.0,18,False,,10.8703,7.7982,,False,False,16.7,4.77,665.75,10.19,2.91,15134.8,OHLC,↑,HH/HL,UT,False,265,2,META,AI_R13+SubSector_R12+Combined_R22+10MA_R20
MYGN,2026-09-21,4.01,0.25,True,3.39,0.023,0.92,True,38.8,1.05,37.8,False,6.26,8.93,15.0,10.0,E 延伸,False,2:49,84.6,升,183.0,22,False,,0.1362,0.1439,,False,False,15.4,2.46,3.89,2.99,0.48,8.2,OHLC,↑,HH/HL,自然反彈,False,265,2,MYGN,10MA_R20
NATH,2026-09-21,97.48,1.14,False,97.87,-0.015,-0.02,False,96.8,-0.28,97.1,True,1.17,0.8,21.8,-9.3,D 趨勢弱,False,2:49,84.6,升,256.0,24,False,,0.0356,0.1069,,False,True,-0.4,-0.34,97.44,0.04,0.04,2.3,OHLC,—,HH/HL,自然反彈,True,265,2,NATH,10MA_R20
ON,2026-09-21,71.72,3.76,False,73.85,-0.396,-0.79,True,57.7,0.54,57.2,False,5.24,4.89,24.0,0.0,D 趨勢弱,False,2:49,84.6,升,192.0,17,False,,0.3371,0.1694,,False,True,-2.98,-0.57,76.14,-6.16,-1.18,734.6,OHLC,↓,LH/LL,次級反彈,False,265,2,ON,SubSector_R12
PLTK,2026-09-21,2.31,0.13,False,2.38,-0.036,-1.53,True,55.9,1.07,54.8,False,5.77,4.76,23.3,4.3,D 趨勢弱,False,2:49,84.6,升,149.0,16,False,,0.0501,0.0501,,False,True,-3.1,-0.54,2.38,-3.03,-0.53,3.1,OHLC,—,LH/LL,自然反彈,True,265,2,PLTK,SubSector_R12
RBLX,2026-09-21,51.25,2.41,True,41.41,0.494,0.86,True,57.2,0.33,56.9,False,4.71,5.53,25.0,0.0,E 延伸,False,2:49,84.6,升,211.0,24,False,,0.877,0.8147,,False,False,19.2,4.08,47.43,7.45,1.58,514.7,OHLC,↑,HH/HL,自然反彈,False,265,2,RBLX,SubSector_R12
RDDT,2026-09-21,158.73,8.18,False,159.94,-0.077,-0.02,True,56.3,0.73,55.6,False,5.15,5.28,27.1,0.8,D 趨勢弱,False,2:49,84.6,升,128.0,13,False,,0.8745,0.6508,,False,True,-0.76,-0.15,149.21,6.0,1.16,748.0,OHLC,—,HH/HL,自然反彈,False,265,2,RDDT,SubSector_R12+Combined_R22
RIOT,2026-09-21,24.18,1.6,True,20.64,0.135,0.07,True,47.0,0.77,46.2,False,6.62,6.11,59.4,1.2,E 延伸,False,2:49,84.6,升,108.0,12,False,,0.3956,0.2866,,False,False,14.65,2.21,20.95,13.36,2.02,373.1,OHLC,↑,HH/HL,UT,False,265,2,RIOT,SubSector_R12
RUN,2026-09-21,8.79,0.49,False,9.12,-0.065,-0.74,True,62.3,0.8,61.5,False,5.54,3.62,18.9,6.9,D 趨勢弱,False,2:49,84.6,升,107.0,13,False,,0.0731,0.0512,,False,True,-3.71,-0.67,8.72,0.74,0.13,62.6,OHLC,—,LH/LL,自然反彈,True,265,2,RUN,SubSector_R12
TDOC,2026-09-21,6.27,0.27,False,6.47,-0.031,-0.33,True,60.6,0.55,60.0,False,4.27,5.25,35.0,2.6,D 趨勢弱,False,2:49,84.6,升,120.0,17,False,,0.0611,0.0684,,False,True,-3.13,-0.73,6.47,-3.19,-0.75,21.0,OHLC,↓,LH/LL,DT,False,265,2,TDOC,SubSector_R12
UMC,2026-09-21,25.43,1.02,True,20.85,0.229,1.02,True,66.0,0.56,65.5,False,4.0,4.41,59.5,1.8,E 延伸,False,2:49,84.6,升,169.0,29,False,,0.48,0.4267,,False,False,18.02,4.51,22.12,13.02,3.26,315.1,OHLC,↑,HH/HL,UT,False,265,2,UMC,SubSector_R12
VLO,2026-09-21,393.27,14.01,True,369.83,4.407,1.69,False,80.2,-2.58,82.8,True,3.56,2.14,62.1,-2.9,E 延伸,False,2:49,84.6,升,146.0,15,False,,0.8532,2.3646,,False,False,5.96,1.67,375.1,4.62,1.3,1274.2,OHLC,↑,HH/HL,自然回檔,False,265,2,VLO,SubSector_R12+RateHike_R2_受惠
WTTR,2026-09-21,20.6,0.8,False,20.3,-0.004,-0.0,True,71.1,0.27,70.8,False,3.88,3.54,70.9,-1.9,A 待突破,False,2:49,84.6,升,104.0,10,False,,0.0415,0.0458,,False,True,1.46,0.38,20.37,1.12,0.29,30.6,OHLC,—,HH/HL,UT,True,265,2,WTTR,Combined_R22
XRX,2026-09-21,3.33,0.2,True,3.22,0.004,0.34,False,52.2,-0.4,52.6,False,5.97,5.44,43.4,-1.3,E 延伸,False,2:49,84.6,升,126.0,15,False,,0.0158,0.0304,,False,True,3.44,0.58,2.78,16.52,2.77,8.8,OHLC,↑,HH/HL,自然回檔,False,265,2,XRX,10MA_R20
NJR,2026-09-21,52.92,1.0,False,53.99,-0.049,-0.71,False,92.8,-0.09,92.8,True,1.89,1.22,25.7,-0.9,D 趨勢弱,False,2:42,81.1,升,95.0,12,False,,0.0777,0.1006,,False,True,-2.02,-1.07,54.31,-2.63,-1.39,32.9,OHLC,—,LH/LL,DT,True,265,2,NJR,SubSector_R12
CNXN,2026-09-21,85.9,2.4,True,82.06,0.094,0.02,False,87.4,-0.2,87.6,True,2.79,1.49,62.4,0.1,E 延伸,False,2:02,61.2,升,84.0,12,False,,0.3522,0.4674,,False,False,4.47,1.6,82.59,3.85,1.38,11.5,OHLC,↑,HH/HL,UT,False,265,2,CNXN,10MA_R20
FEIM,2026-09-21,89.0,5.26,True,74.69,0.338,0.64,True,45.4,1.4,44.0,False,5.91,7.27,65.0,1.9,E 延伸,False,1:39,49.4,升,77.0,8,False,,2.5952,2.6389,,False,False,16.07,2.72,89.76,-0.85,-0.14,30.8,OHLC,—,LH/LL,UT,False,265,2,FEIM,10MA_R20
AVAV,2026-09-21,160.9,9.21,False,156.15,-0.71,-0.13,True,56.1,1.16,55.0,False,5.73,4.76,24.3,6.7,D 趨勢弱,False,1:07,33.4,升,69.0,6,False,,2.1392,2.0629,,False,True,2.95,0.52,,,,370.3,OHLC,—,LH/LL,自然回檔,False,265,2,AVAV,SubSector_R12
CRWD,2026-09-21,249.35,13.32,True,219.33,1.102,0.52,True,59.2,0.15,59.0,False,5.34,4.48,64.8,1.8,E 延伸,False,12:14,7.1,升,54.0,6,False,,3.2688,3.0054,,False,False,12.04,2.25,237.65,4.69,0.88,3232.0,OHLC,↑,HH/HL,UT,False,265,2,CRWD,AI_R13+SubSector_R12+Combined_R22+10MA_R20
HMY,2026-09-21,19.0,0.86,False,20.47,-0.036,0.15,False,67.1,-1.45,68.5,False,4.55,3.65,42.5,-10.4,D 趨勢弱,True,8:49,264.6,跌,242.0,16,False,2.0,-0.2625,-0.2336,-0.3958,False,False,-7.71,-1.69,20.22,-6.42,-1.41,87.5,OHLC,—,LH/LL,自然回檔,False,265,1,HMY,Combined_R22
RAPP,2026-09-21,39.66,2.19,False,46.01,-0.379,-0.4,False,65.1,-1.33,66.4,False,5.52,3.07,34.1,-2.0,D 趨勢弱,True,8:49,264.6,跌,218.0,15,False,2.0,-0.9162,-0.9095,-0.9747,False,False,-16.0,-2.9,42.78,-7.87,-1.42,14.2,OHLC,↓,LH/LL,DT,False,265,1,RAPP,Combined_R22
VAL,2026-09-21,81.79,3.65,False,85.97,-0.016,0.15,False,72.1,-0.16,72.2,False,4.47,2.77,32.4,-14.9,C 基底修復,True,7:32,225.8,跌,75.0,10,False,2.0,-0.6887,-0.6051,-0.844,False,False,-5.11,-1.14,88.23,-7.87,-1.76,94.4,OHLC,—,LH/LL,DT,True,265,1,VAL,SubSector_R12
UPS,2026-09-21,94.75,2.32,False,102.21,-0.549,-0.69,False,87.4,-1.62,89.0,True,2.45,1.85,15.9,-17.2,D 趨勢弱,False,4:59,149.4,跌,33.0,4,False,2.0,-0.3933,-0.1094,-1.4973,False,False,-7.88,-3.22,102.46,-8.14,-3.32,426.0,OHLC,↓,LH/LL,DT,False,265,1,UPS,SubSector_R12+RateHike_R2_迴避
FN,2026-09-21,401.57,24.49,False,449.64,-4.055,-0.81,True,52.4,1.34,51.0,False,6.1,5.26,15.9,4.6,D 趨勢弱,False,10:45,322.4,升,29.0,2,False,3.0,1.999,0.4507,,False,False,-11.97,-1.96,392.68,2.21,0.36,336.3,OHLC,—,LH/LL,自然反彈,True,265,1,FN,AI_R13+Combined_R22
QUBT,2026-09-21,8.96,0.42,False,8.47,-0.005,-0.22,True,63.5,0.96,62.6,False,4.71,4.19,35.7,-5.2,D 趨勢弱,False,10:31,315.5,升,25.0,3,False,3.0,0.1089,0.0695,,False,False,5.47,1.16,,,,57.3,OHLC,—,LH/LL,UT,False,265,1,QUBT,SubSector_R12
LWLG,2026-09-21,5.48,0.4,False,6.02,-0.095,-1.23,True,43.2,0.85,42.4,False,7.28,6.52,24.7,2.7,D 趨勢弱,False,10:21,310.6,升,23.0,3,False,3.0,0.0701,0.0276,,False,False,-9.92,-1.36,5.6,-2.19,-0.3,13.6,OHLC,↓,LH/LL,自然反彈,False,265,1,LWLG,AI_R13
AXTI,2026-09-21,79.93,7.13,False,71.11,-0.633,-0.06,True,29.6,1.3,28.3,False,8.92,9.95,55.2,-9.3,D 趨勢弱,False,10:12,306.0,升,20.0,3,False,3.0,1.52,0.6331,,False,False,11.03,1.24,73.78,7.69,0.86,696.5,OHLC,↑,HH/HL,UT,False,265,1,AXTI,AI_R13+Combined_R22
TGTX,2026-09-21,57.16,2.39,True,53.86,0.258,0.76,False,72.8,-0.27,73.0,False,4.17,2.93,72.5,-3.0,E 延伸,False,10:03,301.3,升,17.0,2,False,3.0,0.0969,0.0309,,False,False,5.78,1.38,53.93,5.65,1.35,106.5,OHLC,↑,HH/HL,UT,False,265,1,TGTX,Combined_R22
EE,2026-09-21,33.92,1.62,False,37.72,-0.216,-0.37,False,72.8,-2.99,75.8,False,4.78,2.31,18.1,-22.4,D 趨勢弱,True,7:06,212.9,跌,68.0,8,False,3.0,-0.545,-0.4029,-0.545,False,False,-11.21,-2.34,36.04,-6.25,-1.31,15.4,OHLC,↓,LH/LL,DT,False,265,1,EE,SubSector_R12
LQDA,2026-09-21,66.43,3.23,False,72.74,-0.352,-0.84,True,65.3,0.77,64.5,False,4.86,3.7,48.5,4.7,C 基底修復,False,11:09,334.7,升,36.0,4,False,4.0,0.3097,0.3248,,False,False,-9.5,-1.96,68.45,-3.04,-0.63,79.4,OHLC,—,LH/LL,DT,True,265,1,LQDA,Combined_R22
RS,2026-09-21,384.65,11.55,False,398.13,-0.849,-0.35,False,84.8,-0.13,84.9,True,3.0,1.82,62.6,0.2,C 基底修復,False,3:32,106.2,跌,9.0,1,False,4.0,-0.2401,0.2811,-5.8201,False,False,-3.5,-1.17,381.87,0.72,0.24,120.6,OHLC,—,HH/HL,DT,True,265,1,RS,SubSector_R12+RateHike_R2_受惠
ILMN,2026-09-21,238.82,10.33,True,224.91,1.331,1.81,False,72.4,-0.03,72.4,False,4.33,2.85,66.4,2.8,E 延伸,False,11:12,336.2,升,37.0,4,False,5.0,2.424,2.2871,,False,False,5.82,1.35,,,,879.2,OHLC,—,LH/LL,自然回檔,False,265,1,ILMN,SubSector_R12
NEO,2026-09-21,19.41,0.81,True,17.74,0.086,0.95,False,71.3,-0.19,71.5,False,4.15,3.22,73.5,-1.5,E 延伸,False,11:11,335.6,升,36.0,5,False,5.0,0.1305,0.1547,,False,False,8.6,2.07,17.32,10.77,2.59,35.6,OHLC,↑,HH/HL,自然回檔,False,265,1,NEO,Combined_R22
TWLO,2026-09-21,266.06,11.73,True,237.57,0.552,0.74,False,66.0,-0.43,66.4,False,4.41,4.0,65.0,-12.3,E 延伸,False,10:51,325.4,升,31.0,3,False,5.0,2.09,0.6404,,False,False,10.71,2.43,,,,488.9,OHLC,—,LH/LL,UT,False,265,1,TWLO,10MA_R20
CLDX,2026-09-21,37.89,1.7,False,40.35,-0.083,-0.13,False,72.9,-2.83,75.8,False,4.48,2.59,44.7,0.7,C 基底修復,True,8:49,264.6,跌,159.0,23,False,5.0,-0.1669,-0.1581,-0.5446,False,False,-6.49,-1.45,39.18,-3.4,-0.76,28.3,OHLC,↓,LH/LL,DT,False,265,1,CLDX,Combined_R22
IOT,2026-09-21,38.05,2.26,False,40.02,-0.055,0.09,False,59.0,-0.35,59.4,False,5.95,3.9,41.1,-14.2,C 基底修復,False,4:14,126.9,跌,21.0,2,False,5.0,-0.2029,-0.0618,-0.588,False,True,-5.16,-0.87,39.14,-2.86,-0.48,302.5,OHLC,—,HH/HL,DT,False,265,1,IOT,Combined_R22
IOVA,2026-09-21,10.19,0.55,True,8.37,0.182,1.9,False,48.7,-0.28,49.0,False,5.44,6.83,76.3,1.3,E 延伸,False,11:24,342.0,升,40.0,4,False,6.0,0.0683,0.0673,,False,False,17.81,3.27,8.14,20.12,3.7,134.1,OHLC,↑,HH/HL,UT,False,265,1,IOVA,SubSector_R12+Combined_R22+10MA_R20
BDSX,2026-09-21,28.43,1.89,True,26.38,0.158,0.45,False,50.2,-1.08,51.3,False,6.65,5.24,70.7,-2.2,E 延伸,False,10:26,312.8,升,24.0,3,False,6.0,0.0381,0.0701,,False,False,7.22,1.09,25.39,10.69,1.61,2.9,OHLC,—,HH/HL,自然回檔,True,265,1,BDSX,10MA_R20
CHTR,2026-09-21,123.35,6.95,False,146.37,-0.867,-0.49,False,61.9,-0.93,62.9,False,5.63,3.6,0.0,0.0,D 趨勢弱,True,8:49,264.6,跌,200.0,24,False,6.0,-2.7359,-2.3443,-2.7359,False,False,-18.66,-3.31,148.34,-20.26,-3.6,336.5,OHLC,↓,LH/LL,DT,False,265,1,CHTR,SubSector_R12
